source_dir,trajectory_source_kind,project_slug,repo_dir_name,owner_repo,commit_version,case_key,project_dir,run_id,run_dir,manifest_path,context_path,executions_path,manifest_present,ok,project_attempt_count,project_log_count,total_repair_attempts,block_count,failed_block_count,first_failed_block,trajectory_classification,project_attempt_classification,not_one_shot_trajectory,not_one_shot_project_attempt,manifest_error,final_image
setupbench-runs-all-gpt-4.1,state_run,transitive-bullshit-chatgpt-api,chatgpt-api,transitive-bullshit/chatgpt-api,811ae8f464f395e3b551a7785e3d07f411353d68,transitive-bullshit/chatgpt-api@811ae8f464f395e3b551a7785e3d07f411353d68,setupbench-runs-all-gpt-4.1/projects/transitive-bullshit-chatgpt-api/chatgpt-api,setupbench-chatgpt-api,setupbench-runs-all-gpt-4.1/state/transitive-bullshit-chatgpt-api/chatgpt-api/runs/setupbench-chatgpt-api,setupbench-runs-all-gpt-4.1/state/transitive-bullshit-chatgpt-api/chatgpt-api/runs/setupbench-chatgpt-api/manifest.json,setupbench-runs-all-gpt-4.1/state/transitive-bullshit-chatgpt-api/chatgpt-api/runs/setupbench-chatgpt-api/context.json,setupbench-runs-all-gpt-4.1/state/transitive-bullshit-chatgpt-api/chatgpt-api/runs/setupbench-chatgpt-api/executions.jsonl,True,True,1,1,3,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-chatgpt-api-005-03-build-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,reflex-dev-reflex,reflex,reflex-dev/reflex,8657976a6e4b6b6aef305ee7f6154907bac86870,reflex-dev/reflex@8657976a6e4b6b6aef305ee7f6154907bac86870,setupbench-runs-all-gpt-4.1/projects/reflex-dev-reflex/reflex,setupbench-reflex,setupbench-runs-all-gpt-4.1/state/reflex-dev-reflex/reflex/runs/setupbench-reflex,setupbench-runs-all-gpt-4.1/state/reflex-dev-reflex/reflex/runs/setupbench-reflex/manifest.json,setupbench-runs-all-gpt-4.1/state/reflex-dev-reflex/reflex/runs/setupbench-reflex/context.json,setupbench-runs-all-gpt-4.1/state/reflex-dev-reflex/reflex/runs/setupbench-reflex/executions.jsonl,True,False,1,1,0,4,3,01-system-deps,failed_in_project_run,failed_in_project_run,True,True,"docker run failed: docker: Error response from daemon: Conflict. The container name ""/pheragent-setupbench-setupbench-reflex-c7"" is already in use by container ""c94834b46c9519dc58e3f1a4488e4cb44231e9e1734cd7f29a033ce49fa46cc2"". You have to remove (or rename) that container to be able to reuse that name. Run 'docker run --help' for more information",pheragent-setupbench:setupbench-reflex-002-00-preflight-success
setupbench-runs-all-gpt-4.1,state_run,pallets-click,click,pallets/click,14f735cf59618941cf2930e633eb77651b1dc7cb,pallets/click@14f735cf59618941cf2930e633eb77651b1dc7cb,setupbench-runs-all-gpt-4.1/projects/pallets-click/click,setupbench-click,setupbench-runs-all-gpt-4.1/state/pallets-click/click/runs/setupbench-click,setupbench-runs-all-gpt-4.1/state/pallets-click/click/runs/setupbench-click/manifest.json,setupbench-runs-all-gpt-4.1/state/pallets-click/click/runs/setupbench-click/context.json,setupbench-runs-all-gpt-4.1/state/pallets-click/click/runs/setupbench-click/executions.jsonl,True,False,1,1,0,3,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-click-004-02-python-deps-success
setupbench-runs-all-gpt-4.1,state_run,testing-cabal-testtools,testtools,testing-cabal/testtools,ef5c465bbf95f1915f06ec5a4080809932566757,testing-cabal/testtools@ef5c465bbf95f1915f06ec5a4080809932566757,setupbench-runs-all-gpt-4.1/projects/testing-cabal-testtools/testtools,setupbench-testtools,setupbench-runs-all-gpt-4.1/state/testing-cabal-testtools/testtools/runs/setupbench-testtools,setupbench-runs-all-gpt-4.1/state/testing-cabal-testtools/testtools/runs/setupbench-testtools/manifest.json,setupbench-runs-all-gpt-4.1/state/testing-cabal-testtools/testtools/runs/setupbench-testtools/context.json,setupbench-runs-all-gpt-4.1/state/testing-cabal-testtools/testtools/runs/setupbench-testtools/executions.jsonl,True,False,1,1,1,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-testtools-005-03-build-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,dstl-stone-soup,Stone-Soup,dstl/Stone-Soup,4b6bd37813d4c96e3efa63847ab3f1ea7153a508,dstl/Stone-Soup@4b6bd37813d4c96e3efa63847ab3f1ea7153a508,setupbench-runs-all-gpt-4.1/projects/dstl-stone-soup/Stone-Soup,setupbench-stone-soup,setupbench-runs-all-gpt-4.1/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup,setupbench-runs-all-gpt-4.1/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup/manifest.json,setupbench-runs-all-gpt-4.1/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup/context.json,setupbench-runs-all-gpt-4.1/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup/executions.jsonl,True,False,1,1,1,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-stone-soup-005-03-build-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,nvbn-thefuck,thefuck,nvbn/thefuck,c7e7e1d884d3bb241ea6448f72a989434c2a35ec,nvbn/thefuck@c7e7e1d884d3bb241ea6448f72a989434c2a35ec,setupbench-runs-all-gpt-4.1/projects/nvbn-thefuck/thefuck,setupbench-thefuck,setupbench-runs-all-gpt-4.1/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck,setupbench-runs-all-gpt-4.1/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck/manifest.json,setupbench-runs-all-gpt-4.1/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck/context.json,setupbench-runs-all-gpt-4.1/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck/executions.jsonl,True,False,1,1,4,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-thefuck-005-03-project-tool-validation-repaired
setupbench-runs-all-gpt-4.1,state_run,falconry-falcon,falcon,falconry/falcon,cae50da40454a361fec84e58d4b44bedc5b6c0cd,falconry/falcon@cae50da40454a361fec84e58d4b44bedc5b6c0cd,setupbench-runs-all-gpt-4.1/projects/falconry-falcon/falcon,setupbench-falcon,setupbench-runs-all-gpt-4.1/state/falconry-falcon/falcon/runs/setupbench-falcon,setupbench-runs-all-gpt-4.1/state/falconry-falcon/falcon/runs/setupbench-falcon/manifest.json,setupbench-runs-all-gpt-4.1/state/falconry-falcon/falcon/runs/setupbench-falcon/context.json,setupbench-runs-all-gpt-4.1/state/falconry-falcon/falcon/runs/setupbench-falcon/executions.jsonl,True,False,1,1,3,4,1,03-pytest-collect,failed_in_project_run,failed_in_project_run,True,True,docker run failed: b48ddcd79335f44a389aafa406593e04b2ce3e760ca0f6165b60836053f7770e,pheragent-setupbench:setupbench-falcon-004-02-python-deps-repaired
setupbench-runs-all-gpt-4.1,state_run,microsoft-typescript-vue-starter,TypeScript-Vue-Starter,microsoft/TypeScript-Vue-Starter,c4517422dac9a539f899d11709ca9f560e51937b,microsoft/TypeScript-Vue-Starter@c4517422dac9a539f899d11709ca9f560e51937b,setupbench-runs-all-gpt-4.1/projects/microsoft-typescript-vue-starter/TypeScript-Vue-Starter,setupbench-typescript-vue-starter,setupbench-runs-all-gpt-4.1/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter,setupbench-runs-all-gpt-4.1/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter/manifest.json,setupbench-runs-all-gpt-4.1/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter/context.json,setupbench-runs-all-gpt-4.1/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter/executions.jsonl,True,False,1,1,3,4,3,01-system-node,failed_in_project_run,failed_in_project_run,True,True,docker run failed:,pheragent-setupbench:setupbench-typescript-vue-starter-002-00-preflight-success
setupbench-runs-all-gpt-4.1,state_run,ta-lib-ta-lib-python,ta-lib-python,TA-Lib/ta-lib-python,0c957ed45e6371925cf0e4f44cc06833306c659c,TA-Lib/ta-lib-python@0c957ed45e6371925cf0e4f44cc06833306c659c,setupbench-runs-all-gpt-4.1/projects/ta-lib-ta-lib-python/ta-lib-python,setupbench-ta-lib-python,setupbench-runs-all-gpt-4.1/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python,setupbench-runs-all-gpt-4.1/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python/manifest.json,setupbench-runs-all-gpt-4.1/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python/context.json,setupbench-runs-all-gpt-4.1/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python/executions.jsonl,True,False,1,1,7,4,3,01-system-deps,failed_in_project_run,failed_in_project_run,True,True,"2026-06-19 02:03:39 URL:https://codeload.github.com/TA-Lib/ta-lib/zip/refs/tags/v0.4.0 [1936900] -> ""/tmp/ta-lib-v0.4.0.zip"" [1] sh: 1: unzip: not found",pheragent-setupbench:setupbench-ta-lib-python-002-00-preflight-success
setupbench-runs-all-gpt-4.1,state_run,openai-openai-node,openai-node,openai/openai-node,8958d9711b66e0cbacf816b7b4538217016beb0b,openai/openai-node@8958d9711b66e0cbacf816b7b4538217016beb0b,setupbench-runs-all-gpt-4.1/projects/openai-openai-node/openai-node,setupbench-openai-node,setupbench-runs-all-gpt-4.1/state/openai-openai-node/openai-node/runs/setupbench-openai-node,setupbench-runs-all-gpt-4.1/state/openai-openai-node/openai-node/runs/setupbench-openai-node/manifest.json,setupbench-runs-all-gpt-4.1/state/openai-openai-node/openai-node/runs/setupbench-openai-node/context.json,setupbench-runs-all-gpt-4.1/state/openai-openai-node/openai-node/runs/setupbench-openai-node/executions.jsonl,True,False,1,1,1,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-openai-node-005-03-build-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,hybridgroup-cylon,cylon,hybridgroup/cylon,0ba0301318fefd337900a121dffef500ca453a09,hybridgroup/cylon@0ba0301318fefd337900a121dffef500ca453a09,setupbench-runs-all-gpt-4.1/projects/hybridgroup-cylon/cylon,setupbench-cylon,setupbench-runs-all-gpt-4.1/state/hybridgroup-cylon/cylon/runs/setupbench-cylon,setupbench-runs-all-gpt-4.1/state/hybridgroup-cylon/cylon/runs/setupbench-cylon/manifest.json,setupbench-runs-all-gpt-4.1/state/hybridgroup-cylon/cylon/runs/setupbench-cylon/context.json,setupbench-runs-all-gpt-4.1/state/hybridgroup-cylon/cylon/runs/setupbench-cylon/executions.jsonl,True,True,1,1,1,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-cylon-005-03-build-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,qubvel-segmentation-models-pytorch,segmentation_models.pytorch,qubvel/segmentation_models.pytorch,ccccaddfc28bc9d9e7c774cca71d5567a7c8f8d7,qubvel/segmentation_models.pytorch@ccccaddfc28bc9d9e7c774cca71d5567a7c8f8d7,setupbench-runs-all-gpt-4.1/projects/qubvel-segmentation-models-pytorch/segmentation_models.pytorch,setupbench-segmentation-models-pytorch,setupbench-runs-all-gpt-4.1/state/qubvel-segmentation-models-pytorch/segmentation_models.pytorch/runs/setupbench-segmentation-models-pytorch,setupbench-runs-all-gpt-4.1/state/qubvel-segmentation-models-pytorch/segmentation_models.pytorch/runs/setupbench-segmentation-models-pytorch/manifest.json,setupbench-runs-all-gpt-4.1/state/qubvel-segmentation-models-pytorch/segmentation_models.pytorch/runs/setupbench-segmentation-models-pytorch/context.json,setupbench-runs-all-gpt-4.1/state/qubvel-segmentation-models-pytorch/segmentation_models.pytorch/runs/setupbench-segmentation-models-pytorch/executions.jsonl,True,True,1,1,1,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-segmentation-models-pytorch-005-03-setupbench-validation-success
setupbench-runs-all-gpt-4.1,state_run,marshmallow-code-marshmallow,marshmallow,marshmallow-code/marshmallow,659fed5c2b5b51199716b7341ee406df01831049,marshmallow-code/marshmallow@659fed5c2b5b51199716b7341ee406df01831049,setupbench-runs-all-gpt-4.1/projects/marshmallow-code-marshmallow/marshmallow,setupbench-marshmallow,setupbench-runs-all-gpt-4.1/state/marshmallow-code-marshmallow/marshmallow/runs/setupbench-marshmallow,setupbench-runs-all-gpt-4.1/state/marshmallow-code-marshmallow/marshmallow/runs/setupbench-marshmallow/manifest.json,setupbench-runs-all-gpt-4.1/state/marshmallow-code-marshmallow/marshmallow/runs/setupbench-marshmallow/context.json,setupbench-runs-all-gpt-4.1/state/marshmallow-code-marshmallow/marshmallow/runs/setupbench-marshmallow/executions.jsonl,True,True,1,1,1,3,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-marshmallow-004-02-python-deps-repaired
setupbench-runs-all-gpt-4.1,state_run,monero-project-monero,monero,monero-project/monero,84685492e63867b72fc6412093273ecd625190d1,monero-project/monero@84685492e63867b72fc6412093273ecd625190d1,setupbench-runs-all-gpt-4.1/projects/monero-project-monero/monero,setupbench-monero,setupbench-runs-all-gpt-4.1/state/monero-project-monero/monero/runs/setupbench-monero,setupbench-runs-all-gpt-4.1/state/monero-project-monero/monero/runs/setupbench-monero/manifest.json,setupbench-runs-all-gpt-4.1/state/monero-project-monero/monero/runs/setupbench-monero/context.json,setupbench-runs-all-gpt-4.1/state/monero-project-monero/monero/runs/setupbench-monero/executions.jsonl,True,False,1,1,8,4,3,10-system-deps,failed_in_project_run,failed_in_project_run,True,True,docker run failed:,pheragent-setupbench:setupbench-monero-002-00-preflight-success
setupbench-runs-all-gpt-4.1,state_run,openai-whisper,whisper,openai/whisper,517a43ecd132a2089d85f4ebc044728a71d49f6e,openai/whisper@517a43ecd132a2089d85f4ebc044728a71d49f6e,setupbench-runs-all-gpt-4.1/projects/openai-whisper/whisper,setupbench-whisper,setupbench-runs-all-gpt-4.1/state/openai-whisper/whisper/runs/setupbench-whisper,setupbench-runs-all-gpt-4.1/state/openai-whisper/whisper/runs/setupbench-whisper/manifest.json,setupbench-runs-all-gpt-4.1/state/openai-whisper/whisper/runs/setupbench-whisper/context.json,setupbench-runs-all-gpt-4.1/state/openai-whisper/whisper/runs/setupbench-whisper/executions.jsonl,True,True,1,1,1,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-whisper-005-03-whisper-cli-validation-repaired
setupbench-runs-all-gpt-4.1,state_run,prometheus-prometheus,prometheus,prometheus/prometheus,bd5b2ea95ce14fba11db871b4068313408465207,prometheus/prometheus@bd5b2ea95ce14fba11db871b4068313408465207,setupbench-runs-all-gpt-4.1/projects/prometheus-prometheus/prometheus,setupbench-prometheus,setupbench-runs-all-gpt-4.1/state/prometheus-prometheus/prometheus/runs/setupbench-prometheus,setupbench-runs-all-gpt-4.1/state/prometheus-prometheus/prometheus/runs/setupbench-prometheus/manifest.json,setupbench-runs-all-gpt-4.1/state/prometheus-prometheus/prometheus/runs/setupbench-prometheus/context.json,setupbench-runs-all-gpt-4.1/state/prometheus-prometheus/prometheus/runs/setupbench-prometheus/executions.jsonl,True,True,1,1,1,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-prometheus-005-03-test-prep-success
setupbench-runs-all-gpt-4.1,state_run,celery-celery,celery,celery/celery,03e3359320c9f72507a32a51ab61605db503da98,celery/celery@03e3359320c9f72507a32a51ab61605db503da98,setupbench-runs-all-gpt-4.1/projects/celery-celery/celery,setupbench-celery,setupbench-runs-all-gpt-4.1/state/celery-celery/celery/runs/setupbench-celery,setupbench-runs-all-gpt-4.1/state/celery-celery/celery/runs/setupbench-celery/manifest.json,setupbench-runs-all-gpt-4.1/state/celery-celery/celery/runs/setupbench-celery/context.json,setupbench-runs-all-gpt-4.1/state/celery-celery/celery/runs/setupbench-celery/executions.jsonl,True,False,1,1,0,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-celery-005-03-build-test-prep-success
setupbench-runs-all-gpt-4.1,state_run,public-apis-public-apis,public-apis,public-apis/public-apis,b354ba6f4fc596b72db80c5a4051be4d837f6cf6,public-apis/public-apis@b354ba6f4fc596b72db80c5a4051be4d837f6cf6,setupbench-runs-all-gpt-4.1/projects/public-apis-public-apis/public-apis,setupbench-public-apis,setupbench-runs-all-gpt-4.1/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis,setupbench-runs-all-gpt-4.1/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis/manifest.json,setupbench-runs-all-gpt-4.1/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis/context.json,setupbench-runs-all-gpt-4.1/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis/executions.jsonl,True,False,1,1,2,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-public-apis-005-30-python-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,psf-black,black,psf/black,c20423249e9d8dfb8581eebbfc67a13984ee45e9,psf/black@c20423249e9d8dfb8581eebbfc67a13984ee45e9,setupbench-runs-all-gpt-4.1/projects/psf-black/black,setupbench-black,setupbench-runs-all-gpt-4.1/state/psf-black/black/runs/setupbench-black,setupbench-runs-all-gpt-4.1/state/psf-black/black/runs/setupbench-black/manifest.json,setupbench-runs-all-gpt-4.1/state/psf-black/black/runs/setupbench-black/context.json,setupbench-runs-all-gpt-4.1/state/psf-black/black/runs/setupbench-black/executions.jsonl,True,False,1,1,1,3,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-black-004-02-python-deps-repaired
setupbench-runs-all-gpt-4.1,state_run,nedbat-coveragepy,coveragepy,nedbat/coveragepy,9d0eb0237359978b3a650f9da444e7f3ae7233e2,nedbat/coveragepy@9d0eb0237359978b3a650f9da444e7f3ae7233e2,setupbench-runs-all-gpt-4.1/projects/nedbat-coveragepy/coveragepy,setupbench-coveragepy,setupbench-runs-all-gpt-4.1/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy,setupbench-runs-all-gpt-4.1/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy/manifest.json,setupbench-runs-all-gpt-4.1/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy/context.json,setupbench-runs-all-gpt-4.1/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy/executions.jsonl,True,False,1,1,18,4,3,01-system-deps,failed_in_project_run,failed_in_project_run,True,True,"\nPython 3.12.3\npip 24.0 from /usr/lib/python3/dist-packages/pip (python 3.12)\n[pheragent] repair: Install python3 and python3-venv with apt for Ubuntu 24.04\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:3 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\npython3 is already the newest version (3.12.3-0ubuntu2.1).\npython3-venv is already the newest version (3.12.3-0ubuntu2.1).\npython3-pip is already the newest version (24.0+dfsg-1ubuntu1.3).\n0 upgraded, 0 newly installed, 0 to remove and 9 not upgraded.\nPython 3.12.3\npip 24.0 from /usr/lib/python3/dist-packages/pip (python 3.12)\n[pheragent] repair: Install python3, python3-venv, and python3-pip for Ubuntu 24.04\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:3 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\npython3 is already the newest version (3.12.3-0ubuntu2.1).\npython3-venv is already the newest version (3.12.3-0ubuntu2.1).\npython3-pip is already the newest version (24.0+dfsg-1ubuntu1.3).\n0 upgraded, 0 newly installed, 0 to remove and 9 not upgraded.\nPython 3.12.3\npip 24.0 from /usr/lib/python3/dist-packages/pip (python 3.12)\n[pheragent] repair: Install python3-venv for Ubuntu 24.04\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:3 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\npython3-venv is already the newest version (3.12.3-0ubuntu2.1).\n0 upgraded, 0 newly installed, 0 to remove and 9 not upgraded.\n[pheragent] repair: Install python3 and python3-pip on Ubuntu 24.04 (Noble)\n[pheragent] installing system dependencies\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:3 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dep .0+dfsg-1ubuntu1.3).\n0 upgraded, 0 newly installed, 0 to remove and 9 not upgraded.\nPython 3.12.3\npip 24.0 from /usr/lib/python3/dist-packages/pip (python 3.12)\n[pheragent] repair: Install python3-venv for Ubuntu 24.04\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:3 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\npython3-venv is already the newest version (3.12.3-0ubuntu2.1).\n0 upgraded, 0 newly installed, 0 to remove and 9 not upgraded.\n[pheragent] repair: Install python3 and python3-pip on Ubuntu 24.04 (Noble)\n[pheragent] installing system dependencies\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:3 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\npython3 is already the newest version (3.12.3-0ubuntu2.1).\npython3-pip is already the newest version (24.0+dfsg-1ubuntu1.3).\n0 upgraded, 0 newly installed, 0 to remove and 9 not upgraded.\nPython 3.12.3\npip 24.0 from /usr/lib/python3/dist-packages/pip (python 3.12)\n[pheragent] installing system dependencies\nHit:1 https://download.docker.com/linux/ubuntu noble InRelease\nHit:2 http://security.ubuntu.com/ubuntu noble-security InRelease\nHit:3 http://archive.ubuntu.com/ubuntu noble InRelease\nHit:4 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nHit:5 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\n",pheragent-setupbench:setupbench-coveragepy-002-00-preflight-success
setupbench-runs-all-gpt-4.1,state_run,openstack-stevedore,stevedore,openstack/stevedore,51134a4dc04872df9f736e5ae52d4b665c40e364,openstack/stevedore@51134a4dc04872df9f736e5ae52d4b665c40e364,setupbench-runs-all-gpt-4.1/projects/openstack-stevedore/stevedore,setupbench-stevedore,setupbench-runs-all-gpt-4.1/state/openstack-stevedore/stevedore/runs/setupbench-stevedore,setupbench-runs-all-gpt-4.1/state/openstack-stevedore/stevedore/runs/setupbench-stevedore/manifest.json,setupbench-runs-all-gpt-4.1/state/openstack-stevedore/stevedore/runs/setupbench-stevedore/context.json,setupbench-runs-all-gpt-4.1/state/openstack-stevedore/stevedore/runs/setupbench-stevedore/executions.jsonl,True,False,1,1,1,4,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-stevedore-005-03-build-test-prep-repaired
setupbench-runs-all-gpt-4.1,state_run,mampfes-hacs-waste-collection-schedule,hacs_waste_collection_schedule,mampfes/hacs_waste_collection_schedule,dbab343cd536847596ba2f95b7720f4a0eceef49,mampfes/hacs_waste_collection_schedule@dbab343cd536847596ba2f95b7720f4a0eceef49,setupbench-runs-all-gpt-4.1/projects/mampfes-hacs-waste-collection-schedule/hacs_waste_collection_schedule,setupbench-hacs-waste-collection-schedule,setupbench-runs-all-gpt-4.1/state/mampfes-hacs-waste-collection-schedule/hacs_waste_collection_schedule/runs/setupbench-hacs-waste-collection-schedule,setupbench-runs-all-gpt-4.1/state/mampfes-hacs-waste-collection-schedule/hacs_waste_collection_schedule/runs/setupbench-hacs-waste-collection-schedule/manifest.json,setupbench-runs-all-gpt-4.1/state/mampfes-hacs-waste-collection-schedule/hacs_waste_collection_schedule/runs/setupbench-hacs-waste-collection-schedule/context.json,setupbench-runs-all-gpt-4.1/state/mampfes-hacs-waste-collection-schedule/hacs_waste_collection_schedule/runs/setupbench-hacs-waste-collection-schedule/executions.jsonl,True,True,1,1,1,3,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-setupbench:setupbench-hacs-waste-collection-schedule-004-02-python-deps-repaired
setupbench-runs-all-gpt-4.1,state_run,apache-cassandra,cassandra,apache/cassandra,73cd2c56ca07fc4bd1c77a7a45e1d6e27941fefa,apache/cassandra@73cd2c56ca07fc4bd1c77a7a45e1d6e27941fefa,setupbench-runs-all-gpt-4.1/projects/apache-cassandra/cassandra,setupbench-cassandra,setupbench-runs-all-gpt-4.1/state/apache-cassandra/cassandra/runs/setupbench-cassandra,setupbench-runs-all-gpt-4.1/state/apache-cassandra/cassandra/runs/setupbench-cassandra/manifest.json,setupbench-runs-all-gpt-4.1/state/apache-cassandra/cassandra/runs/setupbench-cassandra/context.json,setupbench-runs-all-gpt-4.1/state/apache-cassandra/cassandra/runs/setupbench-cassandra/executions.jsonl,True,False,1,1,0,3,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-cassandra-004-20-build-prep-success
setupbench-runs-all-gpt-4.1,state_run,servo-servo,servo,servo/servo,e199a67dac1aa3c74fb86f103c13ae78ce523f20,servo/servo@e199a67dac1aa3c74fb86f103c13ae78ce523f20,setupbench-runs-all-gpt-4.1/projects/servo-servo/servo,setupbench-servo,setupbench-runs-all-gpt-4.1/state/servo-servo/servo/runs/setupbench-servo,setupbench-runs-all-gpt-4.1/state/servo-servo/servo/runs/setupbench-servo/manifest.json,setupbench-runs-all-gpt-4.1/state/servo-servo/servo/runs/setupbench-servo/context.json,setupbench-runs-all-gpt-4.1/state/servo-servo/servo/runs/setupbench-servo/executions.jsonl,True,False,1,1,0,0,0,,failed_in_project_run,failed_in_project_run,True,True,"failed to prepare container workdir: unable to upgrade to tcp, received 409",
